Crash_Score,year,Month,Time_of_Day,Rd_Feature,Rd_Character,Rd_Class,Rd_Configuration,Rd_Surface,Light,Traffic_Control,Work_Area,WETorDRY,Log_Crash_Score,Feature_Interaction
6.5,2014,4,OVERNIGHT,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.8718021769015913,INTERSECTION_SIGNAL-STOP
4.3,2014,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4586150226995167,OTHER_OTHER
8.29,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.1150499691472033,OTHER_SIGNAL-STOP
4.39,2014,4,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.47932922708708,OTHER_OTHER
2.51,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.9202827531436925,OTHER_SIGNAL-STOP
12.83,2014,4,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,2.551786178627545,INTERSECTION_SIGNAL-STOP
2.82,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.0367368849500223,OTHER_OTHER
2.27,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.8197798314933114,OTHER_OTHER
12.73,2014,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.543961412569315,INTERSECTION_SIGNAL-STOP
4.78,2014,4,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.5644405465033646,INTERSECTION_SIGNAL-STOP
3.68,2014,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.3029127521808397,INTERSECTION_SIGNAL-STOP
7.29,2014,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.986503546020567,OTHER_OTHER
3.82,2014,4,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.3402504226184837,OTHER_OTHER
1.92,2014,4,LATE-EARLY,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,0.6523251860396901,INTERSECTION_SIGNAL-STOP
2.69,2014,4,OVERNIGHT,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.9895411936137477,OTHER_OTHER
10.86,2014,4,OVERNIGHT,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.3850863145057892,OTHER_SIGNAL-STOP
3.53,2014,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.2612978709452054,OTHER_OTHER
6.57,2014,4,DAYTIME,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.8825138324965192,OTHER_OTHER
3.79,2014,4,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,2.9978341485330007,1.332366019094335,INTERSECTION_SIGNAL-STOP
8.25,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,2.1102132003465894,OTHER_OTHER
3.98,2014,4,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3812818192963463,OTHER_OTHER
7.96,2014,4,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.0744289998562917,OTHER_SIGNAL-STOP
8.76,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1701959049483,OTHER_OTHER
5.89,2014,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.7732559976634952,INTERSECTION_OTHER
3.16,2014,4,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,1.1505720275988207,INTERSECTION_SIGNAL-STOP
5.86,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7681496035889213,INTERSECTION_SIGNAL-STOP
6.64,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8931119634883424,INTERSECTION_SIGNAL-STOP
3.75,2014,5,DAYTIME,OTHER,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3217558399823195,OTHER_OTHER
2.45,2014,5,DAYTIME,INTERSECTION,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.8960880245566357,INTERSECTION_SIGNAL-STOP
2.72,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.000631880307906,OTHER_OTHER
7.59,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0268315914075385,OTHER_OTHER
7.01,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.9473377010464987,OTHER_SIGNAL-STOP
3.96,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3762440252663892,OTHER_OTHER
3.67,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3001916620664788,OTHER_OTHER
2.64,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.9707789171582248,INTERSECTION_SIGNAL-STOP
3.73,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3164082336557241,OTHER_OTHER
1.01,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.009950330853168092,OTHER_OTHER
4.32,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.463255402256019,INTERSECTION_SIGNAL-STOP
3.56,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.269760544863939,OTHER_OTHER
12.38,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.5160822672564502,OTHER_OTHER
5.62,2014,5,DAYTIME,INTERSECTION,CURVE,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.7263316639055997,INTERSECTION_SIGNAL-STOP
9.44,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.244955980157409,OTHER_SIGNAL-STOP
7.16,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.9685099809725544,OTHER_OTHER
6.19,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.8229350866965048,OTHER_OTHER
5.64,2014,5,OVERNIGHT,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,2.9978341485330007,1.7298840655099674,OTHER_OTHER
12.52,2014,5,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.5273273656719524,OTHER_OTHER
6.39,2014,5,OVERNIGHT,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.8547342683894434,OTHER_SIGNAL-STOP
7.02,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.9487632180377197,INTERSECTION_SIGNAL-STOP
7.75,2014,5,LATE-EARLY,INTERSECTION,CURVE,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.0476928433652555,INTERSECTION_SIGNAL-STOP
3.66,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.297463147413275,OTHER_OTHER
4.92,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.5933085305042167,OTHER_OTHER
8.73,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.166765369851511,OTHER_OTHER
4.31,2014,5,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.4609379041156563,INTERSECTION_SIGNAL-STOP
10.82,2014,5,OVERNIGHT,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.3813962734183356,OTHER_OTHER
9.81,2014,5,LATE-EARLY,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.2834022735772717,OTHER_OTHER
11.65,2014,5,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.4553061800117097,INTERSECTION_SIGNAL-STOP
6.36,2014,5,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8500283773520307,OTHER_SIGNAL-STOP
4.65,2014,5,DAYTIME,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.536867219599265,INTERSECTION_SIGNAL-STOP
9.43,2014,5,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.2438960966453663,OTHER_OTHER
2.71,2014,5,LATE-EARLY,INTERSECTION,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.9969486348916096,INTERSECTION_OTHER
1.8,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,0.5877866649021191,OTHER_OTHER
3.49,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,4.454893394154628,1.2499017362143359,OTHER_SIGNAL-STOP
3.42,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,YES,4.454893394154628,1.2296405510745139,OTHER_OTHER
5.11,2014,5,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.631199404215613,OTHER_OTHER
1.81,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.5933268452777344,OTHER_SIGNAL-STOP
2.59,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,0.9516578757114463,OTHER_OTHER
5.87,2014,5,DAYTIME,OTHER,CURVE,US HWY,ONE-WAY,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.7698546338400052,OTHER_SIGNAL-STOP
6.52,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.8748743759385615,OTHER_SIGNAL-STOP
3.31,2014,5,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.1969481893889715,OTHER_OTHER
20.78,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,3.0339909856710814,INTERSECTION_SIGNAL-STOP
6.67,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.8976198599275322,OTHER_OTHER
8.2,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1041341542702074,OTHER_OTHER
9.1,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DUSK,SIGNAL-STOP,NO,-0.8417344818553207,2.2082744135228043,OTHER_SIGNAL-STOP
3.65,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.2947271675944,OTHER_OTHER
10.37,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.3389170222414357,INTERSECTION_SIGNAL-STOP
5.72,2016,9,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,1.7439688053917064,INTERSECTION_SIGNAL-STOP
10.84,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.3832429960115,OTHER_OTHER
5.73,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7457155307266483,INTERSECTION_SIGNAL-STOP
1.25,2016,9,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,0.22314355131420976,OTHER_SIGNAL-STOP
4.91,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,-0.8417344818553207,1.5912739418064292,OTHER_OTHER
4.9,2016,9,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,YES,-0.8417344818553207,1.589235205116581,INTERSECTION_OTHER
8.82,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.1770218700187,OTHER_OTHER
8.77,2016,9,LATE-EARLY,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.1713368063840917,OTHER_OTHER
3.95,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.3737155789130306,OTHER_OTHER
11.56,2016,9,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DARK-LIT,SIGNAL-STOP,NO,-0.8417344818553207,2.4475508632442313,OTHER_SIGNAL-STOP
7.97,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,YES,-0.8417344818553207,2.075684492802124,OTHER_OTHER
2.2,2016,9,LATE-EARLY,OTHER,CURVE,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,0.7884573603642703,OTHER_OTHER
3.43,2016,9,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.2325602611778486,OTHER_SIGNAL-STOP
8.62,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,2.1540850846756014,OTHER_OTHER
2.93,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.075002423028976,OTHER_OTHER
6.57,2016,9,OVERNIGHT,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,4.454893394154628,1.8825138324965192,OTHER_OTHER
5.95,2016,9,DAYTIME,OTHER,CURVE,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,1.7833912195575383,OTHER_OTHER
8.53,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,2.1435893615035875,OTHER_OTHER
4.91,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.5912739418064292,OTHER_OTHER
7.12,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.9629077254238845,INTERSECTION_SIGNAL-STOP
3.32,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DUSK,OTHER,NO,2.9978341485330007,1.199964782928397,OTHER_OTHER
4.88,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,2.9978341485330007,1.5851452198650557,INTERSECTION_SIGNAL-STOP
2.92,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,-0.8417344818553207,1.0715836162801904,OTHER_OTHER
4.41,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.4838746894587547,OTHER_OTHER
8.37,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.124653884501384,INTERSECTION_SIGNAL-STOP
7.73,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,2.0451088625993306,OTHER_OTHER
5.86,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.7681496035889213,OTHER_SIGNAL-STOP
7.61,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0294631718735947,OTHER_OTHER
3.62,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.2864740258376797,INTERSECTION_OTHER
8.83,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.178155014615869,INTERSECTION_SIGNAL-STOP
18.08,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.89480635496403,OTHER_SIGNAL-STOP
3.09,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-PROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,1.128171090909654,OTHER_SIGNAL-STOP
15.32,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,0.22307133307770122,2.729159164312445,OTHER_SIGNAL-STOP
3.01,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,0.22307133307770122,1.1019400787607843,OTHER_OTHER
10.56,2016,9,LATE-EARLY,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DARK-NOT-LIT,SIGNAL-STOP,NO,-0.8417344818553207,2.3570732782781154,INTERSECTION_SIGNAL-STOP
0.88,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,-0.12783337150988489,OTHER_OTHER
7.09,2016,9,LATE-EARLY,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-LIT,OTHER,NO,4.454893394154628,1.958685340544036,OTHER_OTHER
11.27,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.422144328051685,OTHER_OTHER
3.55,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.2669476034873244,OTHER_OTHER
5.73,2016,9,LATE-EARLY,OTHER,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,1.7457155307266483,OTHER_SIGNAL-STOP
6.77,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,1.9125010869241836,OTHER_OTHER
12.0,2016,9,DAYTIME,INTERSECTION,STRAIGHT,STATE HWY,TWO-WAY-UNPROTECTED-MEDIAN,ASPHALT,DAYLIGHT,SIGNAL-STOP,NO,-0.8417344818553207,2.4849066497880004,INTERSECTION_SIGNAL-STOP
7.65,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,-0.8417344818553207,2.0347056478384444,OTHER_OTHER
4.51,2016,9,DAYTIME,OTHER,STRAIGHT,US HWY,TWO-WAY-PROTECTED-MEDIAN,OTHER,DAYLIGHT,OTHER,NO,4.454893394154628,1.506297153514587,OTHER_OTHER
2.55,2016,9,OVERNIGHT,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DARK-NOT-LIT,OTHER,NO,2.9978341485330007,0.9360933591703348,OTHER_OTHER
8.28,2016,9,DAYTIME,OTHER,STRAIGHT,OTHER,ONE-WAY,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,2.1138429683971682,OTHER_OTHER
6.72,2016,9,DAYTIME,OTHER,STRAIGHT,STATE HWY,TWO-WAY-NO-MEDIAN,ASPHALT,DAYLIGHT,OTHER,NO,2.9978341485330007,1.9050881545350582,OTHER_OTHER
